date,price,open,high,low,vol.,change %,RSI_14,StochRSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR_14,DI_Plus,DI_Minus,ADX_14,CCI_20,Williams_%R,OBV,RSI_Oversold,RSI_Overbought,MACD_Bullish,Above_SMA200,Trend_Bullish,Market_Regime,Return_5D
2020-03-24,89286.0,875.71,89638.0,87050.0,1940000000.0,5.98%,89.43500997268109,0.8613542521535118,39701.093926999994,15881.1581144,,52048.071227941284,26602.181556283573,24083.310351068743,18837.361198712842,5245.949152355901,129907.53072480072,39701.093926999994,-50505.34287080073,17119.726645714287,43.09605544008814,52.65650700244509,58.81581335217375,70.17784485808325,-9.83681154981736,-4460000000.0,False,True,False,False,False,Bear,0.004009587169321094
2020-03-25,89063.0,905.19,91959.0,88123.0,2640000000.0,-0.25%,89.25917950166881,0.8590467581711302,44154.186341500004,17662.393926599998,,55573.30253956592,29051.625416821473,23983.553428229963,19866.599644616268,4116.953783613695,134900.35355871977,44154.186341500004,-46591.98087571977,17393.724987142858,43.3703100268576,52.26765633011814,52.33747171534613,64.97618680454882,-10.06200495661433,-7100000000.0,False,True,False,False,False,Bear,0.0002470161571022089
2020-03-26,91528.0,889.60,91807.0,88481.0,2390000000.0,2.77%,89.4876495663427,0.8620450627104641,48730.5311325,19492.929726399998,,58997.55944055964,31501.67932204416,23828.71762340494,20659.023240374005,3169.6943830309356,139332.66022354233,48730.5311325,-41871.59795854233,17631.293865714288,42.7859266007262,51.70841130634709,45.869072617277844,60.064113331352516,-7.572759450988645,-4710000000.0,False,True,False,False,False,Bear,-0.022036972292631796
2020-03-27,88125.0,918.34,92299.0,88125.0,2109999999.9999998,-3.72%,86.93499907788035,0.8285456037865375,53136.7281355,21255.405431400002,,61771.60139860158,33722.201701571845,23164.390794856503,21160.096751270507,2004.2940435859964,142320.88285778335,53136.7281355,-36047.426586783346,17929.43129,42.27047242436942,50.99038297095766,39.3940787724381,53.291738385751806,-11.009231035428485,-6820000000.0,False,True,False,False,False,Bear,0.01620425531914904
2020-03-30,88059.0,879.37,88812.0,86815.0,1430000000.0,-0.07%,86.88694717789222,0.8217354306045983,57539.6244805,23016.560907400002,,64275.16317016334,35853.056536804324,22374.660193630727,21403.009439742553,971.6507538881742,144341.3601118121,57539.6244805,-29262.111150812096,18072.069979285716,41.936840238483555,51.105691951410776,32.95511736196762,45.52932851462998,-64.17412673336844,-8250000000.0,False,True,False,False,False,Bear,0.04556036293848442
2020-03-31,89644.0,892.79,90269.0,88642.0,1930000000.0,1.80%,87.05879331432729,0.013105186095577663,62021.768877,24809.4161962,,66691.24286824302,37962.5053000669,21627.382255990808,21447.884002992207,179.49825299860095,145508.02915868533,62021.768877,-21464.49140468533,11172.427881428574,68.76684839776333,20.665670589783378,29.65404092708763,42.97467348556889,-54.900239892341,-6320000000.0,False,True,False,False,True,Bull,0.030543036901521603
2020-04-01,89085.0,882.86,90399.0,87889.0,2540000000.0,-0.62%,41.82933830917181,0.0,66475.9634845,26591.091646800003,,68823.98164269606,39967.30901378977,20750.84960107645,21308.477122609056,-557.6275215326059,145411.44474371368,66475.9634845,-12459.517774713691,4278.428571428572,14.466259307489398,45.2853183745701,29.71053057833246,37.30999651574066,-57.748226950354606,-8860000000.0,False,False,False,False,False,Bear,0.046472470112813635
2020-04-02,89511.0,897.48,90409.0,88082.0,2380000000.0,0.48%,38.42676997872987,0.0,70951.457577,28381.287138800002,,70794.1738672012,41910.19885638625,19861.613479977437,21019.104394082733,-1157.4909141052958,143943.8225061985,70951.457577,-2040.9073521985265,3929.5,15.769000054532565,47.45787359351426,29.652244527584003,32.691369103336534,-26.903406349512686,-6480000000.0,False,False,False,False,False,Bear,0.07063936275988425
2020-04-03,89553.0,896.14,89969.0,89043.0,1570000000.0,0.05%,54.46308904733823,0.30188521759615106,75429.0527765,30172.3227104,,72580.72873699156,43778.54399927306,18941.925767093853,20603.668668684957,-1661.7429015911039,140671.17955120554,75429.0527765,10186.926001794462,3370.5,18.384300760802763,47.21215589039354,29.111989933177917,27.968096674238488,-26.498118305509987,-4910000000.0,False,False,False,False,False,Bear,0.07725034337208125
2020-04-06,92071.0,909.89,92158.0,90631.0,1790000000.0,2.81%,63.192263596032106,0.4755300575642195,80032.5510145,32013.7186804,,74436.94504775427,45672.36580322314,18206.37641065124,20124.210217078213,-1917.8338064269738,135058.41366350665,80032.5510145,25006.688365493355,3055.6428571428573,25.39563804670516,44.29509806213329,27.328519903079535,28.299521550897097,-2.3334356770033775,-3120000000.0,False,False,False,False,False,Bear,0.047007200964473084
2020-04-07,92382.0,931.74,94779.0,92382.0,2820000000.0,0.34%,67.74816128527462,0.5659513249904572,84651.600483,33861.33472,,76145.9979003491,47504.11616388106,17447.4203460805,19588.85224287867,-2141.431896798171,124921.78139394333,84651.600483,44381.41957205667,2997.5,32.13392112474681,43.68640533778149,24.67682314001447,34.649612022019696,-19.565749734715535,-300000000.0,False,False,False,False,False,Bear,0.06676625316620122
2020-04-08,93225.0,924.82,93275.0,91803.0,1690000000.0,0.91%,70.45130399348004,0.6181264479698936,89312.8,35725.8107822,,77772.56952888728,49297.092000591605,16721.213510920177,19015.324496486974,-2294.1109855667964,95404.39073857687,89312.8,83221.20926142314,2902.1428571428573,33.18976126015259,45.978341127245876,23.155657324064236,72.15674612655313,-12.68467880173047,1390000000.0,False,True,False,False,False,Bear,0.02821131670689203
2020-04-09,95834.0,942.75,95834.0,93629.0,2850000000.0,2.80%,73.19316081330868,0.6808811582441483,89422.55,37642.4668122,,79492.70576423134,51122.06878488213,16169.818258177242,18446.223248825027,-2276.404990647785,95908.64299233853,89422.55,82936.45700766148,2867.9285714285716,36.93556822993201,48.75096510672213,23.523254989179645,123.17531153779784,-0.0,4240000000.0,False,True,False,False,False,Bear,0.004330404658054565
2020-04-10,96471.0,962.01,97483.0,95352.0,2230000000.0,0.66%,79.49051961210016,0.8042115601027013,89465.85,39571.8629842,,81109.68616763788,52900.45824429852,15604.356812202837,17877.84996150059,-2273.493149297752,96134.711222917,89465.85,82796.98877708301,2730.214285714286,43.11278549564398,49.23737016979306,23.306790981354318,145.60544779555156,-9.486314210723659,6470000000.0,False,True,False,False,False,Bear,0.01771516828891584
2020-04-13,96399.0,954.63,97312.0,95019.0,1990000000.0,-0.07%,72.56805634875309,0.6686388218487674,89891.4,41499.8191356,,82565.81129452951,54606.28341118877,14977.760444989806,17297.832058198434,-2320.0716132086272,97192.54951007174,89891.4,82590.25048992825,2508.8571428571427,38.230269900922444,41.655278442090875,22.899852110918413,121.17933925388954,-10.161229846269217,4480000000.0,False,True,False,False,False,Bear,0.026421435907011404
2020-04-14,98550.0,974.91,98630.0,97273.0,2400000000.0,2.23%,76.81913269633064,0.7518938770282095,90480.0,43470.7947084,,84088.1149807648,56329.566414671564,14487.740380136413,16735.81372258603,-2248.0733424496175,98578.81498804153,90480.0,82381.18501195847,2394.214285714286,37.06852829738357,47.17324502520958,23.092119778249106,133.37948337002814,-0.6771053745239103,6880000000.0,False,True,False,False,False,Bear,-0.009446981227803186
2020-04-15,95855.0,989.45,99044.0,94602.0,2440000000.0,-2.73%,62.075124183736115,0.4862712382294866,90993.9,45387.8702442,,85208.77069688244,57879.58341801778,13723.733316446305,16133.397641358086,-2409.6643249117806,99087.11576578672,90993.9,82900.68423421327,2473.9285714285716,37.06943842933449,52.331456619026994,23.637054727579095,93.87041604844732,-26.077357101970726,4440000000.0,False,False,False,False,False,Bear,0.024161493923112953
2020-04-16,96249.0,967.06,97065.0,95330.0,2089999999.9999998,0.41%,77.247115642608,0.7982465667938312,91546.6,47312.8257874,,86260.22110670316,59384.266421232765,13000.186661800806,15506.755445446632,-2506.5687836458255,99480.60357953032,91546.6,83612.5964204697,2299.714285714286,38.349484408001,57.45123617840726,24.393413731847254,81.19881275809111,-22.855507400441574,6530000000.0,False,True,False,False,False,Bear,0.026078193020187213
2020-04-17,98180.0,982.87,98759.0,97601.0,2330000000.0,2.01%,80.17051213259404,0.8583591487814738,92165.8,49276.401584399995,,87395.43814416,60905.66773804717,12439.194990362885,14893.243354429884,-2454.048364066999,100142.99622555773,92165.8,84188.60377444228,2336.3571428571427,42.92702314347733,59.4882142529579,24.84456790484973,103.291969003292,-7.745405647691618,8860000000.0,False,True,False,False,False,Bear,-0.9999896855775107
2020-04-20,98946.0,986.62,99267.0,98068.0,2210000000.0,0.78%,79.15256362040867,0.9756143445780857,92900.8,51255.297916,,88495.49165424,62397.445473810025,11919.019806297685,14298.398644803445,-2379.3788385057596,100505.68434736793,92900.8,85295.91565263207,2264.1428571428573,41.30229036532273,57.09508486339832,22.14922009594172,105.73519514844774,-2.8212339602742134,11070000000.0,False,True,False,False,False,Bear,-0.9999898220241343
2020-04-21,97619.0,983.68,98503.0,97276.0,2230000000.0,-1.34%,75.51728262169597,0.8885286926661574,93317.45,53207.6539564,,89364.39721097905,63778.68290620964,11269.788311018143,13692.676578046385,-2422.888267028242,101001.13676517092,93317.45,85633.76323482908,2204.1428571428573,42.00531466718517,58.77568215697712,19.653631038001567,79.94793108706968,-14.734018775145282,8840000000.0,False,True,False,False,False,Bear,-0.9999895927022403
2020-04-22,98171.0,981.29,98962.0,97897.0,2290000000.0,0.57%,75.70037986704654,0.8261151166057054,93772.85,55171.0499466,,90203.1212861239,65127.40122361318,10676.73470860804,13089.488204158717,-2412.7534955506762,101474.44615103804,93772.85,86071.25384896198,2133.8571428571427,44.89187922608288,62.144339559483164,17.224990152024144,80.64558582251553,-10.719874804381847,11130000000.0,False,True,False,False,False,Bear,-0.9999897006244206
2020-04-24,98759.0,984.49,99497.0,97929.0,2240000000.0,0.60%,76.46314821202714,0.7951210589656967,94134.4,57146.2058384,,91017.96687792163,66446.28745013816,10137.325365311146,12499.055636389203,-2361.730271078057,102067.70412083664,94134.4,86201.09587916335,2179.714285714286,45.70061607025823,57.792633372656965,14.920461270490106,78.61363810696521,-8.323934130385743,13370000000.0,False,True,False,False,False,Bear,0.0008404297329862587
2020-04-27,1.01267,"1,000.86",1.01361,1.00086,2560000000.0,2.54%,9.488358415769056,0.0,89728.2006335,57146.20206159999,,82349.68552478624,63840.590399936664,1721.0560886504827,10343.45572684146,-8622.399638190976,132612.72638522173,89728.2006335,46843.67488177827,9047.785652857143,9.281671190127318,89.97939504837238,18.790420101919192,-278.914633341556,-99.99998813017599,10810000000.0,True,False,False,False,False,Bear,97501.6415317922
2020-04-28,1.00707,"1,015.43",1.01918,1.00621,2480000000.0,-0.55%,9.239960690473438,0.0,85325.300987,57146.1980446,,74506.95424337803,61337.07732817444,-4892.500698347474,7296.2644418036725,-12188.765140151147,144077.4380331881,85325.300987,26573.163940811894,8854.358007857143,7.3700637115587035,90.53250096926787,23.769521958497965,-193.6239458059635,-99.999993758543,8330000000.0,True,False,False,False,False,Bear,97877.99550180227
2020-04-29,1.01595,"1,012.12",1.01743,1.00579,2140000000.0000002,0.88%,8.559751711476252,0.0,80843.1517845,57146.1944488,,67411.15059638965,58931.741587853874,-10018.30658151285,3833.3502371403683,-13851.656818653219,150814.42989508616,80843.1517845,10871.87367391384,8749.215982142856,7.458632039264661,91.147762870467,28.677965345856375,-154.04381892399934,-99.99998483356102,10470000000.0,True,False,False,False,False,Bear,96853.175894483
2020-04-30,1.0111,"1,019.96",1.02328,99360.0,2320000000.0,-0.48%,6.388408637886229,0.0,76388.9523395,57146.1908316,,60991.13731101921,56620.73254911451,-13920.083012693554,282.6635871735837,-14202.746599867138,154963.93115667297,76388.9523395,-2186.0264776729746,15659.929128571428,2.9999275612485237,95.41139654801887,34.40040774518457,-82.02496817534069,-99.99998970812888,8150000000.0,True,False,False,False,False,Bear,96769.84363564434
2020-05-04,98842.0,"1,002.54",1.00254,98306.0,1700000000.0,-2.24%,50.569746497799706,0.5988083256948954,76855.5023395,59123.007703200004,,64595.981376636424,58276.46852758061,-8933.645683132076,-1560.5982668875483,-7373.047416244527,155868.1295687918,76855.5023395,-2157.1248897917976,22529.499764285716,1.5623996067248929,66.10697761396337,40.73971768694798,-20.29471464099177,-0.6583179280187487,9850000000.0,False,False,False,False,False,Bear,-0.010623014508002626
2020-05-05,98738.0,996.34,99791.0,97880.0,2040000000.0,-0.11%,50.56197053676786,0.598702934811964,77314.7523395,61097.7443374,,67847.60219790915,59863.195251989215,-4933.381157884389,-2235.154845086917,-2698.226312797472,156743.80249215907,77314.7523395,-2114.2978131590644,22502.214050000002,33.24054139971554,66.21665845746918,42.80176725364661,39.090276774493155,-1.0552159625963096,7810000000.0,False,False,False,False,False,Bear,0.008892219814053304
2020-05-06,98571.0,988.86,99280.0,98069.0,2280000000.0,-0.17%,50.00509404589792,0.5911553526139329,77639.7523395,63069.1413796,,70773.64008382255,61381.14837936219,-1756.3718442813988,-2139.3982449258133,383.0264006444145,157375.62587247498,77639.7523395,-2096.121193474959,22429.356907142857,32.928785923630045,65.7741293427766,44.32191537223123,37.97297886976679,-1.2225674020584023,5530000000.0,False,False,True,False,False,Bear,-0.9999898388978503
2020-05-07,98399.0,985.80,99273.0,97800.0,2390000000.0,-0.17%,50.62475443405653,0.5995538714797315,77940.60233950001,65037.0985066,,73404.62674250612,62832.82883507347,739.0328526358353,-1563.7120254134836,2302.7448780493187,157955.59769887355,77940.60233950001,-2074.3930198735325,22217.28547857143,33.11000121290052,65.62972244448686,45.455012001327646,37.085657494852924,-1.3949293636600788,3140000000.0,False,False,False,False,False,Bear,0.008069187694996982
2020-05-08,97845.0,989.03,99514.0,97672.0,2600000000.0,-0.56%,50.39163722879304,0.5963943355730301,78171.60233950001,66993.97547240001,,75732.28133845792,64205.85515526667,2641.506243637821,-722.6683716032227,3364.1746152410437,158398.78313267106,78171.60233950001,-2055.5784536710416,22224.92833571429,33.17606997766675,65.41431959565114,46.366450041697625,36.18325449484763,-1.9500952167259433,540000000.0,False,False,False,False,False,Bear,0.01965353365016087
2020-05-11,97792.0,984.20,98641.0,97792.0,2089999999.9999998,-0.05%,49.90390425879144,0.5980347828042173,78269.5023395,68949.7933888,,77833.20692527146,65522.95887466798,4097.717518711885,241.4088064597988,3856.308712252086,158592.1550801274,78269.5023395,-2053.1504011274083,22106.28547857143,32.80676794015385,65.0703747051008,47.565931482805986,35.36068502269649,-2.0032067514055294,-1549999999.9999998,False,False,False,False,False,Bear,-0.9999895714373364
2020-05-12,99616.0,979.26,99708.0,97740.0,2540000000.0,1.87%,50.165073424327026,0.6247139133513859,78426.7523395,70942.09219,,79907.75864667418,66859.94087958297,5337.430426320192,1260.6131304318774,4076.8172958883147,158911.5916764097,78426.7523395,-2058.086997409686,22161.214050000002,32.90562661467289,64.77533182412837,48.74995342378304,36.75397588386545,-0.17536827488542656,990000000.0000002,False,False,False,False,False,Bear,-0.9999897448201093
2020-05-13,1.00159,997.05,1.00865,99443.0,2390000000.0,0.55%,33.79665894868289,0.391128821560557,73606.852419,70942.0907598,,72297.59130794331,64238.021691756185,-1698.605549728236,668.7693943998547,-2367.3749441280906,160824.14001540118,73606.852419,-13610.43517740116,29157.284860714284,25.01016944275512,49.456152843447676,49.90622728771907,-73.23925723723076,-99.99999926846377,-1399999999.9999998,False,False,False,False,False,Bear,0.024860471849758703
2020-05-14,99193.0,"1,000.08",1.00381,98494.0,2330000000.0,-0.96%,50.12779217385181,0.6241818921023341,73639.002419,72925.9285184,,74859.0588024249,65608.80515482457,720.939989489998,679.2035134178834,41.736476072114556,160895.46908183018,73639.002419,-13617.464243830196,36096.57046142857,20.11133063747134,40.01349644165402,51.11930383866048,-13.659302158795843,-0.5992584478942005,930000000.0000002,False,False,True,False,False,Bear,-0.9999896137832307
2020-05-15,99768.0,996.78,1.00813,99678.0,1880000000.0,0.58%,50.12617073929655,0.9887290940111255,73834.652419,74921.2663614,,77231.33891647967,66948.38142326282,2654.248432017208,1074.2124971377484,1580.0359348794595,161318.11313124458,73834.652419,-13648.808293244569,43069.71273785714,16.766507594548074,33.72621902504771,52.683914844602505,-10.095706221209683,-0.023048401842084634,2810000000.0,False,False,False,False,False,Bear,-0.9999894801940502
2020-05-18,1.01983,"1,008.97",1.02225,1.00897,2420000000.0,2.22%,50.000000893071004,0.9858769179564644,69022.2534105,74921.264395,,69876.07043205303,64322.99469411526,-3819.9185673932952,95.3862842315397,-3915.304851624835,161746.24582701118,69022.2534105,-23701.739006011194,43141.78358714286,16.73850050990098,33.9594528213656,49.30314919578687,-110.94190326417211,-99.99998593045312,390000000.0,False,False,False,False,False,Bear,0.03311336203092674
2020-05-20,1.02158,"1,024.92",1.02998,1.01968,2069999999.9999998,0.17%,50.00000180984083,0.9858769386808216,64113.30448949999,74921.2629064,,63221.30387471465,61800.56437591466,-8848.739654482502,-1693.4389035112688,-7155.300750971233,160654.6071563561,64113.30448949999,-32427.9981773561,43141.78339642857,16.73850094152066,33.959453858927425,45.661982217842926,-98.0802304292905,-99.9999841767703,2460000000.0,False,False,False,False,False,Bear,0.032909806378355055
2020-05-21,1.02649,"1,022.24",1.03227,1.02149,2060000000.0,0.48%,50.000001314660416,0.9858769274868495,59166.055814,74921.2627314,,57200.3250761704,59377.05308627095,-12687.858466025536,-3892.3228160141225,-8795.535650011414,158297.67692826714,59166.055814,-39965.56530026715,43141.78333499999,16.73850134450273,33.95945413741968,42.02597050380772,-87.68256537858487,-99.99998244312899,4520000000.0,False,False,False,False,False,Bear,0.044978519030872244
2020-05-22,1.03024,"1,024.54",1.03307,1.02014,1570000000.0,0.37%,50.00000238734348,0.9628744650720541,54285.157326,74921.2631236,,51752.77318701131,57048.58160210346,-15551.123805940726,-6224.083013999443,-9327.040791941283,155044.41170689877,54285.157326,-46474.09705489875,36044.71396928571,20.034248652966202,20.956313354516947,35.47926823437358,-78.92702557222913,-99.9999786852371,6090000000.0,False,False,False,False,False,Bear,0.04924095356421798
2020-05-27,1.04954,"1,037.98",1.05495,1.03798,2550000000.0,1.87%,33.63685079160561,0.0,49376.659803,74921.2639212,,46824.037601581666,54811.423482020975,-17617.200537715413,-8502.706518742638,-9114.494018972775,150697.3701017691,49376.659803,-51944.0504957691,29022.930812857143,24.88132308993156,25.767069547056042,28.7911653373577,-71.36589737631473,-99.99995934462005,8640000000.0,False,False,False,False,False,Bear,0.0396078281913983
2020-05-28,1.0536,"1,055.56",1.06292,1.04535,2680000000.0,0.39%,33.648438342544864,0.0006821059963100899,44438.762483,73048.50499320001,,42364.705791907225,52661.9972121378,-19035.155481895403,-10609.19631137319,-8425.959170522212,145250.8737636528,44438.762483,-56373.3487976528,28886.432067857142,0.32344871582598195,25.783491379783136,33.38873935903681,-64.6826030533635,-99.9999552388458,11320000000.0,False,False,False,False,False,Bear,0.03964502657555036
2020-05-29,1.0552,"1,051.83",1.05669,1.04671,2850000000.0,0.15%,33.667060903904954,0.0017783308014446043,44438.7646095,71136.4260972,,38330.072402201775,50596.86223126965,-19929.16386628832,-12473.189822356217,-7455.974043932103,145250.87194339084,44438.7646095,-56373.342724390845,28799.932780714287,0.3244201793206799,25.8140561503815,37.97736129140384,-64.68261129560867,-99.99995363414388,14170000000.0,False,False,False,False,False,Bear,0.0426648976497348
2020-06-01,1.07266,"1,064.81",1.07372,1.06357,2840000000.0,1.65%,33.686266063649924,0.002949322704265345,44438.767888999995,69378.6875504,,34679.69147437304,48612.71362063163,-20402.483414330774,-14059.04854075113,-6343.434873579645,145250.869136173,44438.767888999995,-56373.33335817298,28694.719817857145,0.32561394776837876,25.841749927952055,42.58996891123968,-64.68259432273314,-99.99993612283417,17010000000.0,False,False,False,False,False,Bear,0.022103928551451713
2020-06-02,1.08097,"1,077.88",1.08484,1.07099,3030000000.0,0.77%,33.74826316723049,0.006740735413638109,44438.77114,67643.1491698,,31376.966664432748,46706.37508531274,-20540.810221665106,-15355.400876933925,-5185.409344731181,145250.86635335116,44438.77114,-56373.32407335116,28563.149378571426,0.266849140342383,25.928777364692326,47.25164483215816,-64.68259070618471,-99.99992778841357,20040000000.0,False,False,False,False,False,Bear,0.010546083610091017
2020-06-03,1.09111,"1,089.26",1.09231,1.08327,2900000000.0,0.94%,33.75420831664091,0.007100432251134269,44438.7751405,65931.630992,,28388.78804020106,44874.79532157499,-20415.101809158787,-16367.341063378899,-4047.7607457798877,145250.86292896458,44438.7751405,-56373.31264796457,28502.507331428573,0.26741876164280903,25.953874068927203,51.89428204283589,-60.81013458774873,-99.99991761861516,22940000000.0,False,False,False,False,False,Bear,0.006122205827093552
2020-06-04,1.09537,"1,093.84",1.09853,1.08779,2920000000.0,0.39%,33.35028913053132,0.0,39496.729909,64227.7528994,,25685.198262086673,43115.042382297535,-20083.961239483935,-17110.665098599908,-2973.2961408840274,138758.35788715153,39496.729909,-59764.89806915152,28361.936670000003,2.5423913640359637e-05,26.069414731644173,56.70667359625761,-55.33166918208493,-3.528360875390854,25860000000.0,False,False,False,False,False,Bear,-0.0034874060819630737
2020-06-05,1.10022,"1,101.43",1.10602,1.09546,2000000000.0,0.44%,50.000024715078844,0.9923845962988019,34559.88492,62511.854903800006,,23239.09368664985,41424.299552403514,-19595.643184160515,-17607.66071571203,-1987.9824684484847,131202.54103631125,34559.88492,-62082.77119631124,21246.580905714283,3.645628593178056e-05,34.227382840629225,61.504641198907066,-49.89095584242274,-5.976300875837221,27860000000.0,False,False,False,False,False,Bear,-0.001699660067986386
2020-06-08,1.09637,"1,103.32",1.11043,1.09248,2520000000.0,-0.35%,0.5731199506223135,0.0,29631.389738500002,60826.956831200005,,21025.95108506415,39799.860211917105,-18989.745947264266,-17884.07776202248,-1105.668185241786,122509.52140966673,29631.389738500002,-63246.74193266673,14211.368015714284,5.672018539524923e-05,50.69436719778158,66.2830958960412,-44.74216045130072,-13.85767790262167,25340000000.0,True,False,False,False,False,Bear,-0.0007388016819139809
